,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
SERTAD3,3583.0,1812.0,0.6641334569045413,False
MRPL34,4614.0,2569.0,0.6423499930391201,False
AC009271.1,11.0,7.0,0.6111111111111112,True
SLC26A1,34.0,22.0,0.6071428571428571,True
NCKAP5,93.0,61.0,0.6038961038961039,True
LINC01534,39.0,21.0,0.65,False
AC005520.2,27.0,15.0,0.6428571428571429,False
IL32,5394.0,2709.0,0.6656793780081451,False
OPLAH,208.0,100.0,0.6753246753246753,False
RGL3,1614.0,1141.0,0.5858439201451906,True
ANKZF1,1888.0,1315.0,0.5894473930689978,True
AC019193.2,2.0,0.0,1.0,False
GATD1,797.0,464.0,0.6320380650277557,False
GATM,43.0,23.0,0.6515151515151515,False
AC012645.2,2.0,0.0,1.0,False
GSTP1,82467.0,39910.0,0.6738766271439894,False
AC020978.3,3.0,0.0,1.0,False
TMEM192,1239.0,819.0,0.6020408163265306,True
SMIM11A,21.0,11.0,0.65625,False
MED30,2252.0,1497.0,0.600693518271539,True
AC092490.1,872.0,635.0,0.5786330457863305,True
AC012462.3,1.0,0.0,1.0,False
GLI3,6249.0,4255.0,0.5949162223914699,True
XRN1,3239.0,1920.0,0.6278348517154487,True
AC005920.3,4.0,3.0,0.5714285714285714,True
EWSR1,6091.0,3013.0,0.6690465729349736,False
SOD2-1,4.0,0.0,1.0,False
AC129510.2,3.0,3.0,0.5,True
CABIN1,1158.0,703.0,0.6222461042450296,True
ZNF862,130.0,77.0,0.6280193236714976,True
KCNK17,13.0,12.0,0.52,True
AC138207.7,22.0,20.0,0.5238095238095238,True
AC024592.2,5.0,4.0,0.5555555555555556,True
ZNF711,42.0,24.0,0.6363636363636364,False
AP001831.1,1.0,0.0,1.0,False
USH1G,2.0,0.0,1.0,False
HNRNPUL1,3317.0,1788.0,0.6497551420176297,False
AC084125.4,2.0,0.0,1.0,False
CLEC19A,5.0,3.0,0.625,True
PER2,1143.0,686.0,0.6249316566429743,True
EEF1AKMT2,720.0,473.0,0.6035205364626991,True
SAP25,347.0,234.0,0.5972461273666093,True
RASA4,64.0,42.0,0.6037735849056604,True
SOX6,156.0,83.0,0.6527196652719666,False
FURIN,14469.0,5526.0,0.7236309077269317,False
SRGAP2C,5248.0,3519.0,0.5986084179308772,True
LINC01513,6.0,4.0,0.6,True
ELF3,12029.0,7667.0,0.6107331437855402,True
IDH3A,1614.0,770.0,0.677013422818792,False
PPIP5K1,553.0,290.0,0.6559905100830368,False
PAQR8,169.0,96.0,0.6377358490566037,False
ALG6,1312.0,838.0,0.6102325581395349,True
NAA60,2082.0,1011.0,0.6731328806983511,False
AP001596.1,173.0,94.0,0.6479400749063671,False
SNPH,43.0,20.0,0.6825396825396826,False
ZNF3,897.0,515.0,0.6352691218130312,False
SOCS7,913.0,534.0,0.630960608154803,True
POGZ,2371.0,1461.0,0.6187369519832986,True
AC106744.2,60.0,49.0,0.5504587155963303,True
TMC4,3145.0,1758.0,0.6414440138690598,False
MED23,1351.0,836.0,0.6177411979881116,True
PDE6D,1147.0,645.0,0.6400669642857143,False
PELO,5460.0,2844.0,0.6575144508670521,False
AC245297.2,35.0,28.0,0.5555555555555556,True
AC009831.1,53.0,35.0,0.6022727272727273,True
LINC02241,52.0,25.0,0.6753246753246753,False
SSNA1,5400.0,3327.0,0.6187693365417669,True
AC009095.1,4.0,0.0,1.0,False
CCDC170,321.0,192.0,0.6257309941520468,True
TOX,25.0,15.0,0.625,True
ALDOA,3140.0,1847.0,0.6296370563465009,True
SERTAD2,4315.0,2683.0,0.6166047442126322,True
AC117373.1,1.0,0.0,1.0,False
A2ML1-AS1,11.0,9.0,0.55,True
LRRC15,679.0,402.0,0.6281221091581869,True
NAGK,6931.0,3796.0,0.6461265964388925,False
LINC02003,1.0,0.0,1.0,False
AL157402.2,2.0,0.0,1.0,False
AC005339.1,25.0,18.0,0.5813953488372093,True
PLS1,1552.0,1129.0,0.5788884744498322,True
PCED1A,1132.0,664.0,0.6302895322939867,True
TUBGCP3,770.0,451.0,0.6306306306306306,True
TICRR,97.0,45.0,0.6830985915492958,False
DMRTA1,7.0,0.0,1.0,False
LINC02012,2.0,0.0,1.0,False
LINC00973,1.0,0.0,1.0,False
AGBL1-AS1,1.0,0.0,1.0,False
LRRC3B,2.0,0.0,1.0,False
ZSCAN31,80.0,43.0,0.6504065040650406,False
KIF1BP,910.0,450.0,0.6691176470588235,False
AC005332.8,11.0,8.0,0.5789473684210527,True
TIGD7,87.0,55.0,0.6126760563380281,True
NYAP1,6.0,5.0,0.5454545454545454,True
TMOD2,217.0,130.0,0.6253602305475504,True
SMIM17,3.0,0.0,1.0,False
COPRS,1432.0,852.0,0.626970227670753,True
IVNS1ABP,1800.0,1051.0,0.6313574184496668,True
OR4F17,4.0,3.0,0.5714285714285714,True
RFXAP,167.0,98.0,0.630188679245283,True
AP001527.1,4.0,4.0,0.5,True
MTMR12,2323.0,1199.0,0.6595684270300965,False
ZNF317,923.0,513.0,0.6427576601671309,False
LINC02522,42.0,34.0,0.5526315789473685,True
PIK3R5,6.0,0.0,1.0,False
AC009563.1,1.0,0.0,1.0,False
ZNF101,412.0,222.0,0.6498422712933754,False
TAS2R14,67.0,54.0,0.5537190082644629,True
BOK,285.0,135.0,0.6785714285714286,False
AF165147.1,7.0,5.0,0.5833333333333334,True
GBP2,1527.0,842.0,0.6445757703672436,False
CDCA8,237.0,122.0,0.6601671309192201,False
SLC51A,54.0,40.0,0.574468085106383,True
ALOX12-AS1,128.0,87.0,0.5953488372093023,True
AC010201.2,2.0,0.0,1.0,False
SP9,3.0,0.0,1.0,False
WNT11,1493.0,1126.0,0.5700649102710958,True
SHMT2,3474.0,1580.0,0.6873763355757816,False
OXSR1,3504.0,1855.0,0.653853330845307,False
CCP110,741.0,464.0,0.6149377593360996,True
FAM160A2,616.0,380.0,0.6184738955823293,True
CFAP70,100.0,75.0,0.5714285714285714,True
MAP3K19,3.0,0.0,1.0,False
ZCWPW2,82.0,52.0,0.6119402985074627,True
DNAJA1,33040.0,14847.0,0.6899576085367636,False
AC004253.1,1.0,0.0,1.0,False
C1R,222.0,121.0,0.6472303206997084,False
PRSS41,142.0,64.0,0.6893203883495146,False
KCNN1,71.0,38.0,0.6513761467889908,False
AC118653.1,1.0,0.0,1.0,False
SNAPC1,1876.0,1249.0,0.60032,True
SLAIN2,4766.0,2426.0,0.6626807563959956,False
SCG5,7.0,3.0,0.7,False
AC091564.2,1.0,0.0,1.0,False
CASP4,6859.0,2993.0,0.6962038164839627,False
HSPB7,138.0,45.0,0.7540983606557377,False
SLC25A43,864.0,426.0,0.6697674418604651,False
FAM104B,804.0,475.0,0.6286161063330727,True
SGK3,709.0,453.0,0.6101549053356282,True
KIAA0586,790.0,486.0,0.6191222570532915,True
ARID2,1407.0,877.0,0.6160245183887916,True
AC078795.3,10.0,8.0,0.5555555555555556,True
SPATA17,98.0,62.0,0.6125,True
MEX3A,168.0,95.0,0.6387832699619772,False
PAX9,2.0,0.0,1.0,False
AXIN2,1349.0,701.0,0.6580487804878049,False
ZNF548,380.0,191.0,0.6654991243432574,False
CD248,3.0,0.0,1.0,False
AL157392.5,93.0,66.0,0.5849056603773585,True
MMP14,32173.0,16642.0,0.6590802007579637,False
PFN4,16.0,7.0,0.6956521739130435,False
AC123768.3,17.0,12.0,0.5862068965517241,True
DNAJC17,1273.0,688.0,0.649158592554819,False
MINCR,174.0,107.0,0.6192170818505338,True
CREB3L4,470.0,251.0,0.651872399445215,False
NARS,8796.0,4893.0,0.6425597194827964,False
SLC17A3,7.0,4.0,0.6363636363636364,False
AC245041.2,699.0,532.0,0.5678310316815597,True
TRAF1,26.0,16.0,0.6190476190476191,True
EPB41L4A,1187.0,658.0,0.643360433604336,False
DHRS4L2,1561.0,739.0,0.678695652173913,False
MCOLN2,47.0,32.0,0.5949367088607594,True
AC007342.5,13.0,7.0,0.65,False
AEBP2,4388.0,2537.0,0.6336462093862816,False
VSTM2B,1.0,0.0,1.0,False
ZMYM6,521.0,288.0,0.6440049443757726,False
SNRNP40,2233.0,1253.0,0.6405622489959839,False
LINC01864,1.0,0.0,1.0,False
AC020900.1,5.0,3.0,0.625,True
BICD2,1261.0,651.0,0.6595188284518828,False
SLAIN1,52.0,32.0,0.6190476190476191,True
IZUMO1,6.0,0.0,1.0,False
ZNF564,177.0,122.0,0.5919732441471572,True
LINC02560,105.0,67.0,0.6104651162790697,True
PIGZ,3.0,0.0,1.0,False
CLN8,1272.0,677.0,0.6526423807080554,False
AL662890.1,12.0,5.0,0.7058823529411765,False
AP005057.1,44.0,37.0,0.5432098765432098,True
SLC35B3,1617.0,910.0,0.6398891966759003,False
MANEA,581.0,346.0,0.6267529665587918,True
RNF128,461.0,291.0,0.613031914893617,True
THUMPD2,1374.0,890.0,0.6068904593639576,True
LINC01964,2.0,0.0,1.0,False
AC009163.6,2.0,0.0,1.0,False
AC130324.3,28.0,14.0,0.6666666666666666,False
TMEM165,8451.0,5131.0,0.6222205860697982,True
TTC9,579.0,266.0,0.685207100591716,False
LINC01917,1.0,0.0,1.0,False
AC010127.1,2.0,0.0,1.0,False
MYBPH,94.0,27.0,0.7768595041322314,False
PINX1,0.0,211.0,0.0,True
CRKL,4261.0,2232.0,0.6562451871245957,False
COL4A1,129553.0,85726.0,0.6017911640243591,True
FAM166A,10.0,0.0,1.0,False
AC016723.1,52.0,35.0,0.5977011494252874,True
MZT2B,9389.0,5543.0,0.6287838199839272,True
SLC5A2,34.0,15.0,0.6938775510204082,False
AC011447.3,204.0,140.0,0.5930232558139535,True
YBEY,1155.0,653.0,0.6388274336283186,False
FMO1,15.0,9.0,0.625,True
ASB1,1328.0,721.0,0.6481210346510493,False
DTX3L,2889.0,1523.0,0.6548050770625566,False
TOR1A,2699.0,1496.0,0.6433849821215734,False
AL390835.1,24.0,10.0,0.7058823529411765,False
AC026333.3,4.0,0.0,1.0,False
NIM1K,155.0,82.0,0.6540084388185654,False
VKORC1,8777.0,5426.0,0.6179680349221995,True
NBAT1,2.0,0.0,1.0,False
SOCS4,1387.0,802.0,0.6336226587482869,False
AL133553.1,1.0,0.0,1.0,False
CLDN22,8.0,4.0,0.6666666666666666,False
SAMD15,31.0,24.0,0.5636363636363636,True
ACAA2,1787.0,885.0,0.6687874251497006,False
ATP6V1FNB,60.0,26.0,0.6976744186046512,False
TMCC3,1383.0,847.0,0.6201793721973095,True
AC005632.4,1.0,0.0,1.0,False
ERVMER34-1,3594.0,2097.0,0.6315234580917237,True
IL6R-AS1,9.0,3.0,0.75,False
HCG14,6.0,3.0,0.6666666666666666,False
IFNK,1.0,0.0,1.0,False
NEPRO,1093.0,609.0,0.6421856639247944,False
WWC1,2857.0,1498.0,0.6560275545350173,False
AP002478.1,74.0,28.0,0.7254901960784313,False
GRAMD2B,6785.0,3225.0,0.6778221778221778,False
AL137186.1,1.0,0.0,1.0,False
AL355338.1,625.0,375.0,0.625,True
CREG2,13.0,8.0,0.6190476190476191,True
AL158212.2,1216.0,659.0,0.6485333333333333,False
AC009365.1,4.0,0.0,1.0,False
ZNF667-AS1,4.0,0.0,1.0,False
AL450469.2,104.0,61.0,0.6303030303030303,True
AC011900.1,3.0,0.0,1.0,False
AL354979.1,11.0,11.0,0.5,True
AC068473.2,1.0,0.0,1.0,False
LINC01532,1.0,0.0,1.0,False
NSRP1,8502.0,4658.0,0.646048632218845,False
HERC6,610.0,315.0,0.6594594594594595,False
SPX,5.0,3.0,0.625,True
AC016644.1,2.0,0.0,1.0,False
AC002558.2,2.0,0.0,1.0,False
AC124944.1,12.0,5.0,0.7058823529411765,False
OTUD6B-AS1,3214.0,1739.0,0.6488996567736726,False
BBS5,175.0,115.0,0.603448275862069,True
OIP5,51.0,32.0,0.6144578313253012,True
LINC01579,37.0,22.0,0.6271186440677966,True
SLC25A51,760.0,410.0,0.6495726495726496,False
PTPRD-AS1,2.0,0.0,1.0,False
MRGPRX2,1.0,0.0,1.0,False
AC096649.1,3.0,0.0,1.0,False
MDM2,7942.0,4418.0,0.6425566343042072,False
DRAM1,2432.0,1640.0,0.5972495088408645,True
OMG,15.0,12.0,0.5555555555555556,True
NHLH2,2.0,0.0,1.0,False
AL136295.6,12.0,5.0,0.7058823529411765,False
SYNE2,15913.0,10020.0,0.6136197123356342,True
AC018865.1,3.0,0.0,1.0,False
TDRKH,274.0,151.0,0.6447058823529411,False
AC090559.1,3.0,3.0,0.5,True
TMEM38B,1160.0,678.0,0.6311207834602829,True
CALHM6,129.0,87.0,0.5972222222222222,True
AGA,2974.0,1694.0,0.6371036846615252,False
ACTG2,502.0,253.0,0.6649006622516557,False
EDRF1-AS1,5.0,3.0,0.625,True
OR2G6,5.0,5.0,0.5,True
AC068888.1,53.0,32.0,0.6235294117647059,True
AC009163.7,31.0,21.0,0.5961538461538461,True
CD79B,17.0,10.0,0.6296296296296297,True
CPED1,2131.0,1283.0,0.6241944932630346,True
ELF1,9016.0,5191.0,0.6346167382276343,False
GUCA1A,17.0,4.0,0.8095238095238095,False
AC008870.4,1.0,0.0,1.0,False
ZSCAN5A,192.0,108.0,0.64,False
PRELID3A,21.0,15.0,0.5833333333333334,True
ACYP1,1185.0,648.0,0.646481178396072,False
MPG,4469.0,2565.0,0.6353426215524595,False
B3GALT5,3.0,0.0,1.0,False
LINC01983,217.0,116.0,0.6516516516516516,False
GPR132,320.0,128.0,0.7142857142857143,False
DCTD,1520.0,828.0,0.6473594548551959,False
RSPH1,50.0,32.0,0.6097560975609756,True
AL132801.1,5.0,5.0,0.5,True
SIX3-AS1,1.0,0.0,1.0,False
ZNF239,16.0,13.0,0.5517241379310345,True
NLRC4,1.0,0.0,1.0,False
C3orf58,269.0,216.0,0.554639175257732,True
AC096667.1,2.0,0.0,1.0,False
RPL36A,16721.0,8975.0,0.6507238480697385,False
MED20,1237.0,635.0,0.6607905982905983,False
SLC25A38,1530.0,761.0,0.6678306416412048,False
MLH1,971.0,446.0,0.6852505292872265,False
TRAPPC3L,7.0,3.0,0.7,False
CNBD1,1.0,0.0,1.0,False
PIFO,182.0,121.0,0.6006600660066007,True
AP000692.2,997.0,645.0,0.6071863580998782,True
AC026412.3,7.0,6.0,0.5384615384615384,True
MLEC,12600.0,7593.0,0.6239786064477789,True
OR5AK2,1.0,0.0,1.0,False
CSNK2A2,4329.0,2118.0,0.6714751046998604,False
PRSS48,5.0,5.0,0.5,True
USP44,95.0,67.0,0.5864197530864198,True
AC015818.8,1.0,0.0,1.0,False
RRAGA,5424.0,3008.0,0.6432637571157496,False
ACE,15.0,8.0,0.6521739130434783,False
AC128685.1,9.0,9.0,0.5,True
STIP1,7078.0,3346.0,0.6790099769762088,False
ZNF483,81.0,52.0,0.6090225563909775,True
DUSP13,567.0,314.0,0.6435868331441543,False
GABRB3,3.0,0.0,1.0,False
KRT20,2.0,0.0,1.0,False
AC013733.1,1.0,0.0,1.0,False
FKBP9,4435.0,2342.0,0.6544193595986425,False
COLGALT2,7.0,3.0,0.7,False
AC073370.1,29.0,17.0,0.6304347826086957,True
SPEN,4597.0,2902.0,0.6130150686758234,True
AC091057.4,13.0,7.0,0.65,False
LINC01637,207.0,143.0,0.5914285714285714,True
AC008494.2,1.0,0.0,1.0,False
AC005261.2,2.0,0.0,1.0,False
LCN2,1271.0,547.0,0.6991199119911992,False
SIVA1,5814.0,3600.0,0.6175908221797323,True
LRRC8D,3328.0,1866.0,0.640739314593762,False
PKD1L1,10.0,5.0,0.6666666666666666,False
RIMS3,6.0,0.0,1.0,False
ZNF530,67.0,38.0,0.638095238095238,False
C10orf99,2.0,0.0,1.0,False
LINC02519,5.0,3.0,0.625,True
ZNF528,416.0,271.0,0.6055312954876274,True
KANSL2,1232.0,591.0,0.675809105869446,False
AC027682.6,54.0,27.0,0.6666666666666666,False
AF127577.1,818.0,634.0,0.5633608815426997,True
TEDDM1,3.0,0.0,1.0,False
AC144831.1,33.0,17.0,0.66,False
HTR2A,7.0,7.0,0.5,True
XPO6,4664.0,2323.0,0.6675254043223129,False
AC009404.1,112.0,91.0,0.5517241379310345,True
PON2,6204.0,4001.0,0.6079372856442921,True
LINC02585,4.0,0.0,1.0,False
MCU,1575.0,878.0,0.6420709335507542,False
AC016831.1,224.0,189.0,0.5423728813559322,True
RIPPLY3,68.0,38.0,0.6415094339622641,False
AC003092.1,14.0,5.0,0.7368421052631579,False
AC092127.2,2.0,0.0,1.0,False
AC009779.3,2.0,0.0,1.0,False
CEACAM6,1.0,0.0,1.0,False
PLD1,496.0,270.0,0.6475195822454308,False
UIMC1,1174.0,672.0,0.6359696641386782,False
AC005096.1,18.0,16.0,0.5294117647058824,True
TMEM145,4.0,4.0,0.5,True
IRGM,3.0,3.0,0.5,True
LYRM9,663.0,433.0,0.6049270072992701,True
GPR137,4560.0,2376.0,0.657439446366782,False
SMARCD1,2602.0,1541.0,0.6280473087134927,True
LINC02245,2.0,0.0,1.0,False
COX19,3539.0,2148.0,0.6222964656233515,True
TOMM5,3856.0,2018.0,0.6564521620701396,False
SCRN2,1271.0,728.0,0.6358179089544772,False
EIF3B,7729.0,3807.0,0.6699895977808599,False
TNIP3,23.0,9.0,0.71875,False
AC090192.2,1.0,0.0,1.0,False
AC103957.1,1.0,0.0,1.0,False
CASP7,1780.0,927.0,0.657554488363502,False
REXO4,2927.0,1711.0,0.6310909874946098,True
BPIFB1,4.0,0.0,1.0,False
LINC02404,1.0,0.0,1.0,False
AC100848.1,2.0,0.0,1.0,False
AC021698.1,3.0,0.0,1.0,False
AC009318.2,38.0,23.0,0.6229508196721312,True
MYCL,2087.0,1040.0,0.6674128557723057,False
BRICD5,369.0,241.0,0.6049180327868853,True
SLC25A52,5.0,4.0,0.5555555555555556,True
PLXDC2,1085.0,483.0,0.6919642857142857,False
NR1I2,1.0,0.0,1.0,False
AC104958.1,4.0,3.0,0.5714285714285714,True
HMG20A,1218.0,763.0,0.6148409893992933,True
AC007952.6,9.0,5.0,0.6428571428571429,False
WDR81,494.0,236.0,0.6767123287671233,False
HYPK,341.0,193.0,0.6385767790262172,False
SAFB2,2809.0,1552.0,0.6441183214858978,False
AL450326.1,78.0,52.0,0.6,True
SNAI2,32.0,19.0,0.6274509803921569,True
AL357314.1,1.0,0.0,1.0,False
CCDC179,1.0,0.0,1.0,False
TIMM44,1893.0,1177.0,0.6166123778501629,True
ZFAND1,1649.0,1053.0,0.6102886750555144,True
NOX4,14.0,7.0,0.6666666666666666,False
NT5DC4,134.0,48.0,0.7362637362637363,False
SMCO4,192.0,119.0,0.617363344051447,True
LRRC58,3593.0,2288.0,0.6109505186192824,True
RIN2,870.0,602.0,0.5910326086956522,True
AC084357.2,11.0,11.0,0.5,True
AC092306.1,22.0,12.0,0.6470588235294118,False
AC100847.1,23.0,14.0,0.6216216216216216,True
PCYOX1L,746.0,449.0,0.6242677824267783,True
DCST1,5.0,4.0,0.5555555555555556,True
FADS2,4600.0,3023.0,0.6034369670733307,True
PDE1A,43.0,19.0,0.6935483870967742,False
SPANXA2-OT1,1.0,0.0,1.0,False
ACER3,1421.0,669.0,0.6799043062200957,False
GAB1,2648.0,1549.0,0.6309268525137003,True
RAD21-AS1,6.0,3.0,0.6666666666666666,False
LINC00665,1986.0,1196.0,0.6241357636706474,True
NXPH3,494.0,194.0,0.7180232558139535,False
RC3H2,3445.0,1984.0,0.634555166697366,False
AL158071.1,53.0,33.0,0.6162790697674418,True
HLTF,947.0,543.0,0.6355704697986577,False
SMIM29,1319.0,674.0,0.6618163572503764,False
CSPG5,31.0,19.0,0.62,True
NYNRIN,96.0,48.0,0.6666666666666666,False
BLNK,555.0,390.0,0.5873015873015873,True
AC100803.1,3.0,0.0,1.0,False
FAM171A1,6.0,4.0,0.6,True
WIPF2,4247.0,2424.0,0.6366361864787888,False
AC087292.1,6.0,4.0,0.6,True
RPN1,23074.0,12340.0,0.6515502343705879,False
C2orf72,10931.0,4488.0,0.7089305402425579,False
FAM114A1,5247.0,2665.0,0.6631698685540951,False
SLC38A5,2.0,0.0,1.0,False
CRYBG1,14878.0,5879.0,0.7167702461820109,False
MOBP,13.0,8.0,0.6190476190476191,True
FMNL3,294.0,187.0,0.6112266112266113,True
RGS9,626.0,394.0,0.6137254901960785,True
CXCL11,2.0,0.0,1.0,False
ATP5PO,11105.0,5587.0,0.6652887610831536,False
S100A12,8.0,3.0,0.7272727272727273,False
HIST1H2AH,341.0,218.0,0.6100178890876565,True
PEX11A,357.0,246.0,0.5920398009950248,True
SLC5A11,73.0,36.0,0.6697247706422018,False
EIF1AD,1416.0,692.0,0.6717267552182163,False
KCNS1,21.0,18.0,0.5384615384615384,True
AC124242.1,35.0,16.0,0.6862745098039216,False
HIST1H3J,17.0,12.0,0.5862068965517241,True
CDH5,19207.0,12940.0,0.597474103337792,True
ZNF641,212.0,104.0,0.6708860759493671,False
AL592146.1,1.0,0.0,1.0,False
PABPC1,20238.0,9859.0,0.6724258231717447,False
SLC25A6,18933.0,9623.0,0.6630130270345986,False
OR4C5,1.0,0.0,1.0,False
ELOVL4,1125.0,607.0,0.6495381062355658,False
OGN,1.0,0.0,1.0,False
FAM161A,502.0,347.0,0.591283863368669,True
MTA2,955.0,454.0,0.6777856635911994,False
AL354813.1,4.0,4.0,0.5,True
RPS3A,164981.0,93911.0,0.6372580071999134,False
LINC00858,52.0,29.0,0.6419753086419753,False
AC090907.2,54.0,42.0,0.5625,True
GPIHBP1,1.0,0.0,1.0,False
UNC13C,11.0,6.0,0.6470588235294118,False
CALML4,31.0,24.0,0.5636363636363636,True
DLEU2,160.0,124.0,0.5633802816901409,True
PLBD2,2899.0,1817.0,0.614715860899067,True
POM121C,2054.0,1252.0,0.6212946158499697,True
LINC02530,2.0,0.0,1.0,False
SPINK7,1.0,0.0,1.0,False
AC108051.1,2.0,0.0,1.0,False
TMEM100,1.0,0.0,1.0,False
AL009179.1,33.0,26.0,0.559322033898305,True
AL034347.1,1.0,0.0,1.0,False
AL354694.1,1.0,0.0,1.0,False
BX470209.1,363.0,134.0,0.7303822937625755,False
AC112206.2,5.0,0.0,1.0,False
AC018616.1,1.0,0.0,1.0,False
PAPLN,538.0,351.0,0.6051743532058492,True
AC090607.5,2.0,0.0,1.0,False
TBC1D16,173.0,81.0,0.6811023622047244,False
AC023946.1,20.0,11.0,0.6451612903225806,False
INO80E,2008.0,1112.0,0.6435897435897436,False
TULP3,1303.0,769.0,0.6288610038610039,True
SMCR8,1273.0,640.0,0.665446941975954,False
AC009120.3,3.0,0.0,1.0,False
APOBEC3G,50.0,23.0,0.684931506849315,False
AC079742.1,5.0,3.0,0.625,True
RUNX2-AS1,2.0,0.0,1.0,False
RBBP5,1394.0,805.0,0.6339245111414279,False
AL139082.1,2.0,0.0,1.0,False
CAMKMT,364.0,231.0,0.611764705882353,True
CAVIN2,8.0,6.0,0.5714285714285714,True
AC005162.2,1.0,0.0,1.0,False
GABRA3,23.0,11.0,0.6764705882352942,False
TSPAN6,1206.0,796.0,0.6023976023976024,True
AP000943.1,5.0,4.0,0.5555555555555556,True
ARID4B,5343.0,3191.0,0.6260838996953363,True
EXOC7,2749.0,1370.0,0.6673949987861131,False
MTREX,2802.0,1567.0,0.6413366903181507,False
ULBP1,32.0,18.0,0.64,False
MAP7D1,7580.0,3572.0,0.6796987087517934,False
LINC02208,14.0,9.0,0.6086956521739131,True
ZFP2,58.0,24.0,0.7073170731707317,False
SEC11C,9326.0,4708.0,0.6645290009975773,False
ZDHHC4,2228.0,1326.0,0.6268992684299382,True
AC121338.1,2.0,0.0,1.0,False
AC126755.3,16.0,3.0,0.8421052631578947,False
SMPD3,4.0,3.0,0.5714285714285714,True
CLEC20A,18.0,12.0,0.6,True
MYOG,2.0,0.0,1.0,False
EXT1,785.0,439.0,0.6413398692810458,False
HP1BP3,11006.0,5866.0,0.6523233760075865,False
FGFRL1,3951.0,1941.0,0.6705702647657841,False
C9orf106,10.0,7.0,0.5882352941176471,True
GTF2H1,1885.0,976.0,0.658860538273331,False
TRIML2,1193.0,880.0,0.5754944524843222,True
SLC39A8,10134.0,4282.0,0.702968923418424,False
TMEM121B,3.0,0.0,1.0,False
CDKN2C,55.0,28.0,0.6626506024096386,False
RNGTT,977.0,536.0,0.6457369464639788,False
MYL12B,53667.0,25942.0,0.6741323217224183,False
PRR7,110.0,68.0,0.6179775280898876,True
AC005234.1,1.0,0.0,1.0,False
AL157912.1,9.0,9.0,0.5,True
LINC02318,8.0,6.0,0.5714285714285714,True
AL137847.2,1.0,0.0,1.0,False
MTO1,618.0,347.0,0.6404145077720207,False
RAB33B,538.0,275.0,0.6617466174661747,False
SPSB1,28.0,11.0,0.717948717948718,False
ZMAT3,1267.0,824.0,0.6059301769488283,True
CTSB,34894.0,19378.0,0.6429466391509434,False
C1D,3694.0,2298.0,0.6164886515353805,True
AL450998.3,1.0,0.0,1.0,False
DDB2,480.0,333.0,0.5904059040590406,True
AC012409.1,8.0,5.0,0.6153846153846154,True
DIRAS1,20.0,12.0,0.625,True
SCN3B,42.0,34.0,0.5526315789473685,True
SESN1,1385.0,723.0,0.6570208728652751,False
AC111170.1,9.0,8.0,0.5294117647058824,True
SIRT7,3074.0,1968.0,0.6096786989289964,True
HIST1H4C,4395.0,3153.0,0.5822734499205088,True
CHN1,50.0,30.0,0.625,True
SIGLEC15,3.0,0.0,1.0,False
LINC00924,10.0,6.0,0.625,True
TRMT1L,1172.0,556.0,0.6782407407407407,False
CGA,1219039.0,411375.0,0.7476867838475381,False
SPAG7,4978.0,2836.0,0.6370616841566419,False
FBXO5,254.0,154.0,0.6225490196078431,True
CCDC141,117.0,90.0,0.5652173913043478,True
ZEB1,182.0,124.0,0.5947712418300654,True
TMEM119,7.0,3.0,0.7,False
MBNL3,26611.0,13780.0,0.658834888960412,False
ABCA1,1721.0,1232.0,0.5827971554351506,True
TMEM19,1291.0,738.0,0.6362740266140956,False
LRRCC1,277.0,150.0,0.6487119437939111,False
UBE2J1,6214.0,3554.0,0.6361588861588862,False
AL357079.1,3.0,0.0,1.0,False
AC020558.1,5.0,0.0,1.0,False
CD44,2153.0,611.0,0.7789435600578871,False
FBXO46,1372.0,770.0,0.6405228758169934,False
DHX57,1617.0,858.0,0.6533333333333333,False
TPMT,1541.0,823.0,0.6518612521150592,False
DPP10,147.0,105.0,0.5833333333333334,True
IGHV3-72,1.0,0.0,1.0,False
LINC00685,604.0,537.0,0.5293602103418055,True
AP001610.1,6.0,4.0,0.6,True
AC002091.1,1.0,0.0,1.0,False
AC010745.5,1.0,0.0,1.0,False
NDUFB11,17020.0,9532.0,0.64100632720699,False
CALD1,81728.0,50580.0,0.617710191371648,True
MTHFD2,6653.0,3503.0,0.6550807404489957,False
AC131094.1,1.0,0.0,1.0,False
GDF6,1.0,0.0,1.0,False
FUNDC1,1134.0,601.0,0.6536023054755044,False
MAP1B,104.0,64.0,0.6190476190476191,True
RBPMS2,92.0,38.0,0.7076923076923077,False
LINC01271,11.0,7.0,0.6111111111111112,True
GOLGA6L9,189.0,141.0,0.5727272727272728,True
SLC4A7,6135.0,4218.0,0.592581860330339,True
DOCK4,38.0,20.0,0.6551724137931034,False
AC032044.1,4.0,3.0,0.5714285714285714,True
AC007952.7,3.0,0.0,1.0,False
CLEC3A,1.0,0.0,1.0,False
PAPSS1,4656.0,2531.0,0.6478363712258244,False
NME6,2379.0,1410.0,0.6278701504354711,True
PCGF1,1131.0,544.0,0.6752238805970149,False
ZNF286B,90.0,58.0,0.6081081081081081,True
NUMBL,207.0,129.0,0.6160714285714286,True
TP53INP1,1523.0,804.0,0.6544907606360121,False
AL162431.1,1.0,0.0,1.0,False
MLKL,282.0,175.0,0.6170678336980306,True
POMGNT1,2295.0,1154.0,0.6654102638445927,False
