"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF75D_E"	"ZNF75D_E"	270	-4.16734831175308	3.08163441913492e-05	0.000179330406323608
"E2F1_AA"	"E2F1_AA"	110	-4.15616111132137	3.23639640821403e-05	0.000187548494785625
"ELK3_E"	"ELK3_E"	1212	-4.15508678411142	3.25164099250853e-05	0.0001875515030172
"ZNF814_E"	"ZNF814_E"	296	-4.15425213948538	3.26353156874694e-05	0.0001875515030172
"TBXT_C"	"TBXT_C"	28	-4.14777799441657	3.35717703148474e-05	0.000192135958206875
"FOXN3_E"	"FOXN3_E"	721	-4.14422438143314	3.40965768164668e-05	0.000194336456340767
"KLF8_E"	"KLF8_E"	645	-4.14251014876215	3.43525161905575e-05	0.000194992766081648
"ZNF512_E"	"ZNF512_E"	441	-4.13222718273856	3.59265064174729e-05	0.00020309474036
"ZSCAN12_E"	"ZSCAN12_E"	205	-4.130552684508	3.61892144432498e-05	0.000203748219528053
"ZNF358_E"	"ZNF358_E"	633	4.12936503359994	3.63766466825269e-05	0.000203974314393926
"ZNF711_E"	"ZNF711_E"	393	-4.12759940337436	3.66569987704675e-05	0.000204717513294748
"IKZF2_E"	"IKZF2_E"	183	-4.11594857690354	3.85590274883305e-05	0.000214155284862865
"ZNF254_E"	"ZNF254_E"	186	-4.1153681706152	3.86561886034052e-05	0.000214155284862865
"ZNF646_E"	"ZNF646_E"	420	-4.10719035814538	4.00501147544018e-05	0.000220993661095006
"ZNF276_E"	"ZNF276_E"	781	-4.10480861006676	4.04649750294943e-05	0.000222396787364483
"TAF1_C"	"TAF1_C"	52	-4.10235325499216	4.08969235144133e-05	0.000223340930169078
"SSRP1_C"	"SSRP1_C"	27	-4.10200085873062	4.09592752801053e-05	0.000223340930169078
"PBX1_E"	"PBX1_E"	1158	-4.07441121231588	4.61309083102566e-05	0.000250554149057668
"ZNF90_E"	"ZNF90_E"	236	-4.05984475791892	4.91053535261067e-05	0.000265667635287726
"ZNF836_E"	"ZNF836_E"	114	-4.05768363441543	4.95618436399762e-05	0.000267093982262129
"KMT2B_D"	"KMT2B_D"	97	-4.05277591017929	5.06134780258338e-05	0.000271704135913875
"VEZF1_E"	"VEZF1_E"	887	-4.04768459803602	5.17267836105119e-05	0.000276608476063934
"ELF4_E"	"ELF4_E"	940	4.04195141306908	5.30082176976218e-05	0.000282370698120024
"E2F8_E"	"E2F8_E"	671	-4.03196190003958	5.53131558667016e-05	0.000293520003353953
"ZSCAN16_E"	"ZSCAN16_E"	171	4.02776486464998	5.63096162340231e-05	0.000297667246122603
"GMEB2_E"	"GMEB2_E"	599	-4.02155697701297	5.78147191059166e-05	0.000304461543580588
