"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF347_E"	"ZNF347_E"	153	8.06194402320826	7.50905868008445e-16	4.44446421876793e-15
"TSHZ3_E"	"TSHZ3_E"	888	7.97988704621008	1.46467262532301e-15	8.63221951520156e-15
"ZNF749_E"	"ZNF749_E"	200	7.97459781203527	1.52877831578074e-15	8.97185579388273e-15
"WIZ_E"	"WIZ_E"	910	7.95215834420688	1.83289769646603e-15	1.07112375932719e-14
"TRPS1_E"	"TRPS1_E"	274	-7.93357796197312	2.12920794793092e-15	1.23905588566568e-14
"ZNF605_E"	"ZNF605_E"	196	7.92181299903934	2.34072164669911e-15	1.35644329735492e-14
"ZNF275_E"	"ZNF275_E"	299	7.89977845296394	2.79399595108944e-15	1.61236849677453e-14
"ZFPM1_E"	"ZFPM1_E"	273	-7.85865918497439	3.88267070993023e-15	2.23132735819642e-14
"ZNF417_E"	"ZNF417_E"	119	7.85472137520377	4.0066181830787e-15	2.29304387750578e-14
"ETV3_E"	"ETV3_E"	741	-7.84005962639926	4.50332539799732e-15	2.56671015482564e-14
"ZNF410_E"	"ZNF410_E"	471	7.79889259725679	6.2452788100479e-15	3.54496358685096e-14
"ZC3H4_E"	"ZC3H4_E"	437	7.79122799993591	6.63610415389625e-15	3.75143030740666e-14
"FOXP1_B"	"FOXP1_B"	165	-7.74923763773641	9.24458718837726e-15	5.20477774630183e-14
"ZNF514_E"	"ZNF514_E"	143	7.74447936070529	9.59742836998188e-15	5.3815539645445e-14
"ZNF45_E"	"ZNF45_E"	288	7.71415671034465	1.21784761843469e-14	6.80128609488726e-14
"PROX2_E"	"PROX2_E"	127	7.7050305102761	1.30812033972001e-14	7.27609104623378e-14
"ZNF234_E"	"ZNF234_E"	203	7.70208282282245	1.33866070815183e-14	7.41618032316114e-14
"TFAP2E_E"	"TFAP2E_E"	287	7.68386872007145	1.54354842752567e-14	8.51718953037073e-14
"HIVEP3_E"	"HIVEP3_E"	183	7.6429903670841	2.12233875007299e-14	1.16644411462345e-13
"ZXDB_E"	"ZXDB_E"	237	7.62658612054551	2.4105191558774e-14	1.31959250232814e-13
"SOX4_E"	"SOX4_E"	858	7.60416663050435	2.86745603602934e-14	1.56355378342545e-13
"ZNF92_D"	"ZNF92_D"	388	7.6021992454708	2.91140016292164e-14	1.58128989241038e-13
"TFE3_E"	"TFE3_E"	1346	7.59017400854621	3.19476165807386e-14	1.72841597516887e-13
"ZNF814_E"	"ZNF814_E"	295	7.58007752906567	3.4534852800006e-14	1.86111949914429e-13
"ZNF579_E"	"ZNF579_E"	355	-7.57529370955562	3.58316054503805e-14	1.92351835460376e-13
"ZBTB21_E"	"ZBTB21_E"	380	7.48689763483748	7.05206606100961e-14	3.77108551911132e-13
"ZNF493_E"	"ZNF493_E"	172	7.41594388908658	1.20761622346887e-13	6.43287872886303e-13
"RERE_E"	"RERE_E"	394	-7.37130122320794	1.68970565596293e-13	8.9664457222554e-13
"ZNF254_E"	"ZNF254_E"	186	7.35017112071666	1.97953264631131e-13	1.04643233402335e-12
"ZHX3_E"	"ZHX3_E"	521	-7.34843631729463	2.00538968962201e-13	1.05607023578954e-12
"PRDM4_E"	"PRDM4_E"	740	7.3178005209984	2.52068182541991e-13	1.3224031546237e-12
