,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
108630,HLA-F_LILRB2,HLA-F,LILRB2,Endo_M,eEVT,False,NA,NA,0.3303766177112113,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108634,HLA-F_LILRB2,HLA-F,LILRB2,eEVT,EVT_1,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0026470032142181
108656,HLA-F_LILRB2,HLA-F,LILRB2,eEVT,EVT_2,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.003392705682782
108680,HLA-F_LILRB2,HLA-F,LILRB2,T_cells,eEVT,False,NA,NA,0.4967074317968015,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108690,HLA-F_LILRB2,HLA-F,LILRB2,eEVT,dM1,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.3099510603588907
108732,HLA-F_LILRB2,HLA-F,LILRB2,dDC,eEVT,False,NA,NA,0.4740634005763688,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108755,HLA-F_LILRB2,HLA-F,LILRB2,DC,eEVT,False,NA,NA,0.5322812051649928,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108759,HLA-F_LILRB2,HLA-F,LILRB2,NK,eEVT,False,NA,NA,0.4463080778870252,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108761,HLA-F_LILRB2,HLA-F,LILRB2,dM2,eEVT,False,NA,NA,0.1827350612731808,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108766,HLA-F_LILRB2,HLA-F,LILRB2,eEVT,Plasma,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.1254901960784313
108777,HLA-F_LILRB2,HLA-F,LILRB2,dEpi_secretory,eEVT,False,NA,NA,0.1990614233099679,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108782,HLA-F_LILRB2,HLA-F,LILRB2,EVT_1,B_cells,True,0.0119956904139717,0.0001161065748292,0.0240121005861221,False,NA,NA,0.0090439276485788
108804,HLA-G_LILRB2,HLA-G,LILRB2,GC,T_cells,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0014111006585136
108805,HLA-G_LILRB2,HLA-G,LILRB2,GC,dDC,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0374639769452449
108807,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,dT_regs,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0064446831364124
108815,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dNK2,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0056859133498838
108818,HLA-G_LILRB2,HLA-G,LILRB2,dNK2,eEVT,False,NA,NA,0.0433250580603827,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108819,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,Endo_L,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0068143100511073
108820,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,dM2,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.1759028304956078
108823,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,Plasma,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.1254901960784313
108834,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,eEVT,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108842,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dS3,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0031067666893991
108843,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,iEVT,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0070729053318824
108847,HLA-G_LILRB2,HLA-G,LILRB2,GC,EVT_2,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.003392705682782
108851,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dNK1,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0064114832535885
108859,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,B_cells,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0090439276485788
108860,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,PV,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0045090180360721
108866,HLA-G_LILRB2,HLA-G,LILRB2,dT_regs,eEVT,False,NA,NA,0.0263157894736842,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108867,HLA-G_LILRB2,HLA-G,LILRB2,GC,dT_regs,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0064446831364124
108877,HLA-G_LILRB2,HLA-G,LILRB2,GC,dM1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.3099510603588907
108878,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dNK3,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0044037940379403
108880,HLA-G_LILRB2,HLA-G,LILRB2,GC,dM2,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.1759028304956078
108882,HLA-G_LILRB2,HLA-G,LILRB2,dS1,eEVT,False,NA,NA,0.1984924623115578,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108883,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,Endo_M,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0088701468663661
108893,HLA-G_LILRB2,HLA-G,LILRB2,EVT_2,EVT_1,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.0026470032142181
108905,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,Granulocytes,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0153846153846153
108913,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,EVT_2,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.003392705682782
108922,HLA-G_LILRB2,HLA-G,LILRB2,GC,dNK2,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0056859133498838
108926,HLA-G_LILRB2,HLA-G,LILRB2,GC,Plasma,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.1254901960784313
108928,HLA-G_LILRB2,HLA-G,LILRB2,Granulocytes,eEVT,False,NA,NA,0.123076923076923,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108930,HLA-G_LILRB2,HLA-G,LILRB2,MO,eEVT,False,NA,NA,0.0583606557377049,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108937,HLA-G_LILRB2,HLA-G,LILRB2,uSMC,eEVT,False,NA,NA,0.3759314674646482,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108941,HLA-G_LILRB2,HLA-G,LILRB2,GC,eEVT,True,1.31957309348088,5.25050173051932e-05,1.0,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108947,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,EVT_1,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0026470032142181
108949,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,dM1,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.3099510603588907
108954,HLA-G_LILRB2,HLA-G,LILRB2,GC,dS3,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0031067666893991
108957,HLA-G_LILRB2,HLA-G,LILRB2,GC,iEVT,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0070729053318824
108962,HLA-G_LILRB2,HLA-G,LILRB2,ILC3,eEVT,False,NA,NA,0.0350457984866587,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
108966,HLA-G_LILRB2,HLA-G,LILRB2,GC,dNK1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0064114832535885
108976,HLA-G_LILRB2,HLA-G,LILRB2,GC,PV,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0045090180360721
108981,HLA-G_LILRB2,HLA-G,LILRB2,GC,dT_cells,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0051334702258726
108982,HLA-G_LILRB2,HLA-G,LILRB2,EVT_2,B_cells,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.0090439276485788
109003,HLA-G_LILRB2,HLA-G,LILRB2,GC,dNK3,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0044037940379403
109006,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,Endo_L,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0068143100511073
109010,HLA-G_LILRB2,HLA-G,LILRB2,GC,Endo_M,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0088701468663661
109011,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dEpi_secretory,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.008078887964833
109014,HLA-G_LILRB2,HLA-G,LILRB2,dEpi_lumenal,eEVT,False,NA,NA,0.1481481481481481,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109016,HLA-G_LILRB2,HLA-G,LILRB2,dT_cells,eEVT,False,NA,NA,0.0216632443531827,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109022,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,Plasma,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.1254901960784313
109030,HLA-G_LILRB2,HLA-G,LILRB2,EVT_2,dNK1,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.0064114832535885
109036,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,eEVT,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109043,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,ILC3,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0031859816806053
109045,HLA-G_LILRB2,HLA-G,LILRB2,dS2,eEVT,False,NA,NA,0.1752045751832811,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109046,HLA-G_LILRB2,HLA-G,LILRB2,GC,Granulocytes,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0153846153846153
109051,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,B_cells,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0090439276485788
109052,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,dS3,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0031067666893991
109055,HLA-G_LILRB2,HLA-G,LILRB2,Endo_M,eEVT,False,NA,NA,0.180892831176385,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109065,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,dNK1,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0064114832535885
109072,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,PV,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0045090180360721
109080,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dDC,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0374639769452449
109095,HLA-G_LILRB2,HLA-G,LILRB2,GC,EVT_1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0026470032142181
109102,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,dNK3,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0044037940379403
109105,HLA-G_LILRB2,HLA-G,LILRB2,T_cells,eEVT,False,NA,NA,0.0169332079021636,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109106,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,Endo_M,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0088701468663661
109107,HLA-G_LILRB2,HLA-G,LILRB2,EVT_2,dM1,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.3099510603588907
109113,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,ILC3,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0031859816806053
109135,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,EVT_2,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.003392705682782
109143,HLA-G_LILRB2,HLA-G,LILRB2,GC,dS1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0112947917155872
109145,HLA-G_LILRB2,HLA-G,LILRB2,GC,Endo_L,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0068143100511073
109147,HLA-G_LILRB2,HLA-G,LILRB2,GC,dEpi_secretory,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.008078887964833
109152,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dT_regs,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0064446831364124
109157,HLA-G_LILRB2,HLA-G,LILRB2,dDC,eEVT,False,NA,NA,0.1657060518731988,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109165,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dM1,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.3099510603588907
109171,HLA-G_LILRB2,HLA-G,LILRB2,VCT_CCC,dM2,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.1759028304956078
109175,HLA-G_LILRB2,HLA-G,LILRB2,EVT_2,Plasma,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.1254901960784313
109180,HLA-G_LILRB2,HLA-G,LILRB2,DC,eEVT,False,NA,NA,0.0674318507890961,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109184,HLA-G_LILRB2,HLA-G,LILRB2,NK,eEVT,False,NA,NA,0.0252554463080778,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109185,HLA-G_LILRB2,HLA-G,LILRB2,iEVT,EVT_1,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0026470032142181
109186,HLA-G_LILRB2,HLA-G,LILRB2,dM2,eEVT,False,NA,NA,0.1298123847738857,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109187,HLA-G_LILRB2,HLA-G,LILRB2,GC,ILC3,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0031859816806053
109190,HLA-G_LILRB2,HLA-G,LILRB2,GC,VCT_CCC,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0035576638007708
109194,HLA-G_LILRB2,HLA-G,LILRB2,GC,B_cells,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0090439276485788
109202,HLA-G_LILRB2,HLA-G,LILRB2,dEpi_secretory,eEVT,False,NA,NA,0.1289057859094689,True,0.0448820292033957,0.0009308178963765,0.0714285714285714
109207,HLA-G_LILRB2,HLA-G,LILRB2,EVT_1,B_cells,True,1.66339775142467,0.0,0.851578748345623,False,NA,NA,0.0090439276485788
109233,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,dNK1,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.1455502392344497
109235,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,PV,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0056112224448897
109261,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,dNK3,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0091463414634146
109345,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,dS3,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0032583162840039
109373,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,Endo_L,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0244179443498012
109421,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,B_cells,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0801033591731266
109484,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,EVT_1,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0015125732652675
109506,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,EVT_2,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.0025445292620865
109540,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,dM1,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.265408894247819
109616,HLA-F_LILRB1,HLA-F,LILRB1,eEVT,Plasma,True,0.206297869130824,0.0002159647443816,0.3214285714285714,False,NA,NA,0.3058823529411765
109632,HLA-F_LILRB1,HLA-F,LILRB1,EVT_1,B_cells,True,0.0119956904139717,0.0001161065748292,0.0240121005861221,False,NA,NA,0.0801033591731266
109654,HLA-G_LILRB1,HLA-G,LILRB1,GC,T_cells,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0051740357478833
109655,HLA-G_LILRB1,HLA-G,LILRB1,GC,dDC,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0489913544668587
109657,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,dT_regs,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0042964554242749
109665,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dNK2,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0395611435893329
109669,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,Endo_L,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0244179443498012
109670,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,dM2,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.1475978744170914
109673,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,Plasma,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.3058823529411765
109684,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,eEVT,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0357142857142857
109692,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dS3,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0032583162840039
109693,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,iEVT,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0057127312295973
109697,HLA-G_LILRB1,HLA-G,LILRB1,GC,EVT_2,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0025445292620865
109701,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dNK1,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.1455502392344497
109709,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,B_cells,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0801033591731266
109710,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,PV,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0056112224448897
109717,HLA-G_LILRB1,HLA-G,LILRB1,GC,dT_regs,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0042964554242749
109727,HLA-G_LILRB1,HLA-G,LILRB1,GC,dM1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.265408894247819
109728,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dNK3,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0091463414634146
109730,HLA-G_LILRB1,HLA-G,LILRB1,GC,dM2,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.1475978744170914
109733,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,Endo_M,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0167224080267558
109743,HLA-G_LILRB1,HLA-G,LILRB1,EVT_2,EVT_1,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.0015125732652675
109755,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,Granulocytes,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0051282051282051
109763,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,EVT_2,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0025445292620865
109772,HLA-G_LILRB1,HLA-G,LILRB1,GC,dNK2,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0395611435893329
109776,HLA-G_LILRB1,HLA-G,LILRB1,GC,Plasma,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.3058823529411765
109791,HLA-G_LILRB1,HLA-G,LILRB1,GC,eEVT,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0357142857142857
109797,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,EVT_1,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0015125732652675
109799,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,dM1,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.265408894247819
109804,HLA-G_LILRB1,HLA-G,LILRB1,GC,dS3,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0032583162840039
109807,HLA-G_LILRB1,HLA-G,LILRB1,GC,iEVT,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0057127312295973
109816,HLA-G_LILRB1,HLA-G,LILRB1,GC,dNK1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.1455502392344497
109826,HLA-G_LILRB1,HLA-G,LILRB1,GC,PV,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0056112224448897
109831,HLA-G_LILRB1,HLA-G,LILRB1,GC,dT_cells,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0068788501026694
109832,HLA-G_LILRB1,HLA-G,LILRB1,EVT_2,B_cells,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.0801033591731266
109853,HLA-G_LILRB1,HLA-G,LILRB1,GC,dNK3,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0091463414634146
109856,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,Endo_L,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0244179443498012
109860,HLA-G_LILRB1,HLA-G,LILRB1,GC,Endo_M,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0167224080267558
109861,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dEpi_secretory,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0065937982654152
109872,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,Plasma,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.3058823529411765
109880,HLA-G_LILRB1,HLA-G,LILRB1,EVT_2,dNK1,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.1455502392344497
109886,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,eEVT,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0357142857142857
109893,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,ILC3,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0219036240541616
109896,HLA-G_LILRB1,HLA-G,LILRB1,GC,Granulocytes,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0051282051282051
109901,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,B_cells,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0801033591731266
109902,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,dS3,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0032583162840039
109915,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,dNK1,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.1455502392344497
109922,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,PV,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0056112224448897
109930,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dDC,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0489913544668587
109945,HLA-G_LILRB1,HLA-G,LILRB1,GC,EVT_1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0015125732652675
109952,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,dNK3,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0091463414634146
109956,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,Endo_M,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0167224080267558
109957,HLA-G_LILRB1,HLA-G,LILRB1,EVT_2,dM1,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.265408894247819
109963,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,ILC3,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0219036240541616
109985,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,EVT_2,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0025445292620865
109993,HLA-G_LILRB1,HLA-G,LILRB1,GC,dS1,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0220964636265439
109995,HLA-G_LILRB1,HLA-G,LILRB1,GC,Endo_L,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0244179443498012
109997,HLA-G_LILRB1,HLA-G,LILRB1,GC,dEpi_secretory,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0065937982654152
110002,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dT_regs,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.0042964554242749
110015,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dM1,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.265408894247819
110021,HLA-G_LILRB1,HLA-G,LILRB1,VCT_CCC,dM2,True,0.344814491046668,2.36162769907274e-104,0.303290839015713,False,NA,NA,0.1475978744170914
110025,HLA-G_LILRB1,HLA-G,LILRB1,EVT_2,Plasma,True,0.355786629639391,9.91907511986195e-32,0.7760814249363868,False,NA,NA,0.3058823529411765
110035,HLA-G_LILRB1,HLA-G,LILRB1,iEVT,EVT_1,True,0.376482538500567,1.11966609500201e-31,0.8506528835690969,False,NA,NA,0.0015125732652675
110037,HLA-G_LILRB1,HLA-G,LILRB1,GC,ILC3,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0219036240541616
110040,HLA-G_LILRB1,HLA-G,LILRB1,GC,VCT_CCC,True,1.31957309348088,5.25050173051932e-05,1.0,False,NA,NA,0.0044470797509635
