,VCT_CCC,EVT_1,EVT_2,eEVT,iEVT,GC,Cluster
CXCR4,-0.6412203481617837,-0.41590755151878583,-0.32066845174878644,-1.1104538664734822,0.5426171778724825,1.945633040030355,5
RELN,-0.1406378322505575,-0.11077499378925018,0.49254112908381603,-1.0555660127932878,1.870003722542567,-1.0555660127932878,2
TNFRSF12A,1.721677798157995,0.8373592212260288,-0.2377929136543933,-1.1546503843556075,-0.2196887896090079,-0.9469049317650151,4
GPR1,-1.228102713159487,-0.6467617634725963,-0.6312834935784558,1.8592822483148603,0.3897502342180994,0.2571154876775793,6
EPHA7,0.9037940971453277,-0.48612828037114053,-0.02799601098857111,-1.0331652312920458,1.6766606567984752,-1.0331652312920458,2
KLRC2,-0.20987709578377353,-0.5789721498051473,-0.3997030693884738,-0.8286408075487238,-0.16183085554211651,2.1790239780682343,5
SORL1,-0.7985893902080261,-1.215176226219122,-0.04681719051512021,1.7968522993672247,-0.4248908865904368,0.6886213941654783,6
PLAU,2.2223036387926123,-0.33962573446691297,-0.5575546205127789,-0.4657327900734662,-0.5861732014308846,-0.27321729230857034,0
CCL5,0.23754099835611928,-0.8077081811345647,-0.10492408675268558,1.990184166862072,-0.18078391767453603,-1.134308979656404,1
FGFR3,-0.8931829584309324,0.21909961124475288,0.9116440580187015,1.5921889018837025,-0.6760575616908325,-1.1536920510253916,1
TNFRSF10D,1.4790231913028709,0.3082640392363028,0.20021858337503207,-1.2897511902794052,0.5919965666446048,-1.2897511902794052,2
PROCR,-1.7096572299043897,1.1682945622980894,-0.23829953503223766,-0.7199133618923255,0.6699923624606481,0.8295832020702157,3
BST1,1.3710603481462325,1.2762845508474494,-0.03272976614207849,-1.05928048727771,-0.49605415829618354,-1.05928048727771,4
WNT11,0.8266240812461412,-0.46351951107351974,-0.1690468016507373,1.7114753083578038,-0.5474335979143613,-1.358099478965327,7
PTPRC,-0.29997343492855366,-0.5978181771921484,-0.11369414612646536,2.1312700531866895,-0.1295245526828148,-0.9902597422567071,1
EPHB6,0.7041362222054693,-0.6622904132509054,0.18430127023981688,-0.9895804719593381,1.7530138647242959,-0.9895804719593381,2
TNFSF14,-0.4970235133681504,-0.07827933282724718,0.5135819631403561,-0.9352683848777172,1.9322576528104765,-0.9352683848777172,2
PLXND1,-0.42527604421787224,-0.8420864471647774,0.38371863517719895,2.0431133327980664,-0.3385979653837695,-0.8208715112088486,1
HSD3B1,-0.9115709861241967,-0.33399372522496124,-0.5691899293079314,-0.6267187179854896,0.3960134162847619,2.0454599423578164,5
HLA-F,-0.8353103000135147,-0.7311889485408153,-0.5149275967004804,2.085256724178664,-0.27955324252974795,0.2757233636058939,6
REN,-0.5687974747207003,-0.5647647520918473,-0.38400004663403253,-0.29589438271057783,-0.4120188357346797,2.2254754918918374,5
NGFR,-0.4733369768012162,-0.4174335459492818,-0.40652918751618794,2.2346659855921236,-0.42760074127957953,-0.5097655340458583,1
ADORA1,-0.44880446067849294,-0.45577472179761114,-0.44044852462981526,2.2357250560821655,-0.41609422126680473,-0.4746031277094417,1
FGF1,-0.32929039904763147,-0.7646089596056252,-0.5732393528030272,2.1982703330603823,-0.21609481204258046,-0.31503680956151764,1
EPHB4,2.2321400104057063,-0.5008121506161205,-0.4648382083162619,-0.47108667643546387,-0.47646696462040067,-0.3189360104174599,0
CD80,0.1384838713532794,-0.10990030750498475,-0.19894831243138794,-0.9364798405762749,2.0433244297356428,-0.9364798405762749,2
CDH5,0.998681395371521,0.28662473946131434,-0.07247422104174965,1.305712527747632,-1.1199686683523042,-1.3985757731864132,7
AREG,0.6219778281601391,-0.5187338345422517,-0.523521519425074,1.6323552118911806,0.30797273033590117,-1.520050416419896,7
CD96,-0.48252989954591513,-0.7863296019416708,-0.476489705875511,2.136448007002297,-0.5703286623098244,0.17922986267062452,1
NOTCH2,-0.9788843736243488,-0.8482700703101397,-0.40752859594762664,2.032384065032977,0.15162863640005048,0.05067033844908647,1
S1PR2,1.9662181537615404,-0.2241745005540631,-0.14491870919409439,-0.9819045818800655,0.3666842197467484,-0.9819045818800655,0
SFRP4,-0.39241883303187963,-0.6476141473569311,-0.1633171676154396,2.1379740319449607,-0.024459249249670228,-0.9101646346910398,1
ERBB2,-1.4738060473495245,-0.9327635676464585,-0.04518007123843108,1.58845570801236,0.258475340022565,0.6048186381994893,6
IGSF8,-0.7736310195725451,1.3897630692589247,-0.057416907505337976,1.3108366526803348,-0.9554189200630594,-0.9141328747983153,1
NTRK2,0.8665922938332181,-0.3415175536593181,0.7576042893935723,-1.2450759828369116,1.207472936106351,-1.2450759828369116,2
FAM19A5,-0.4420167489678697,-0.29367279667918744,0.8529822067908471,-0.9507090371969442,1.7841254132500983,-0.9507090371969442,2
CCL2,-0.46644778964404054,-0.4397883126613563,-0.3010645295453491,-0.7188680457235428,-0.28722336218805483,2.2133920397623434,5
EFNA1,-0.36723791807656975,1.4702712135071911,-0.15613126020274506,-1.6150686225508408,-0.3168360370127183,0.9850026243356851,5
VEGFB,0.47015769067260543,-0.4904489782110011,-0.9172773333486143,-1.0538511793351555,0.10029515797939646,1.891124642242767,5
CDCP1,0.9004284919618871,-0.2870143090143867,-0.4417270352602662,1.731336387529042,-0.7240765361368774,-1.1789469990793986,7
