,Empty_droplet_sum,Nuclei_sum,Soup_probability
AL355353.1,275.0,412.0,0.4002911208151383
AL355361.1,2.0,3.0,0.4
AL355376.1,2.0,0.0,1.0
AL355377.3,88.0,228.0,0.27848101265822783
AL355377.4,64.0,98.0,0.3950617283950617
AL355385.1,35.0,48.0,0.42168674698795183
AL355388.1,72.0,139.0,0.3412322274881517
AL355388.2,262.0,344.0,0.43234323432343236
AL355388.3,25.0,50.0,0.3333333333333333
AL355390.1,1.0,0.0,1.0
AL355390.2,106.0,263.0,0.2872628726287263
AL355432.1,28.0,75.0,0.27184466019417475
AL355472.1,1219.0,1714.0,0.41561541084214115
AL355472.2,30.0,71.0,0.297029702970297
AL355472.3,208.0,464.0,0.30952380952380953
AL355472.4,60.0,62.0,0.4918032786885246
AL355474.1,5.0,4.0,0.5555555555555556
AL355481.1,4.0,3.0,0.5714285714285714
AL355482.1,6.0,5.0,0.5454545454545454
AL355482.2,23.0,45.0,0.3382352941176471
AL355483.1,4.0,9.0,0.3076923076923077
AL355483.2,9.0,45.0,0.16666666666666666
AL355483.3,4.0,19.0,0.17391304347826086
AL355483.4,12.0,35.0,0.2553191489361702
AL355488.1,2744.0,2919.0,0.484548825710754
AL355490.1,27.0,31.0,0.46551724137931033
AL355490.2,230.0,453.0,0.3367496339677892
AL355493.2,2.0,0.0,1.0
AL355499.1,506.0,863.0,0.3696128560993426
AL355500.1,30.0,47.0,0.38961038961038963
AL355501.1,8.0,10.0,0.4444444444444444
AL355512.1,1220.0,3015.0,0.28807556080283353
AL355516.1,5.0,5.0,0.5
AL355531.1,1.0,0.0,1.0
AL355538.1,0.0,3.0,0.0
AL355574.1,540.0,1250.0,0.3016759776536313
AL355581.1,455.0,1000.0,0.3127147766323024
AL355592.1,33.0,11.0,0.75
AL355596.1,4.0,3.0,0.5714285714285714
AL355597.1,2.0,8.0,0.2
AL355601.1,17.0,30.0,0.3617021276595745
AL355602.1,1.0,0.0,1.0
AL355607.1,22.0,43.0,0.3384615384615385
AL355607.2,8.0,16.0,0.3333333333333333
AL355612.1,911.0,1104.0,0.4521091811414392
AL355613.1,89.0,240.0,0.270516717325228
AL355672.1,25.0,19.0,0.5681818181818182
AL355674.1,5.0,0.0,1.0
AL355773.1,418.0,607.0,0.40780487804878046
AL355802.2,30.0,43.0,0.410958904109589
AL355802.3,2.0,11.0,0.15384615384615385
AL355810.1,1.0,3.0,0.25
AL355816.1,36.0,71.0,0.3364485981308411
AL355816.2,801.0,1290.0,0.3830703012912482
AL355834.1,6.0,7.0,0.46153846153846156
AL355834.2,12.0,23.0,0.34285714285714286
AL355835.1,42.0,25.0,0.6268656716417911
AL355836.2,5.0,4.0,0.5555555555555556
AL355836.4,2.0,0.0,1.0
AL355838.1,542.0,1001.0,0.35126377187297475
AL355870.1,13.0,36.0,0.2653061224489796
AL355870.2,3.0,0.0,1.0
AL355881.1,25.0,44.0,0.36231884057971014
AL355916.1,328.0,678.0,0.3260437375745527
AL355916.2,174.0,652.0,0.2106537530266344
AL355916.3,379.0,963.0,0.28241430700447095
AL355922.1,1.0,0.0,1.0
AL355922.2,100.0,316.0,0.2403846153846154
AL355922.4,17.0,20.0,0.4594594594594595
AL355922.5,98.0,169.0,0.36704119850187267
AL355974.1,2.0,0.0,1.0
AL355974.2,95.0,156.0,0.3784860557768924
AL355974.3,2.0,6.0,0.25
AL355981.1,25.0,32.0,0.43859649122807015
AL355987.1,2.0,3.0,0.4
AL355987.3,124.0,212.0,0.36904761904761907
AL355989.1,3.0,0.0,1.0
AL355990.1,8.0,8.0,0.5
AL355990.2,1.0,0.0,1.0
AL355997.1,41.0,114.0,0.2645161290322581
AL355999.1,41.0,60.0,0.40594059405940597
AL356010.2,75.0,80.0,0.4838709677419355
AL356019.2,61.0,91.0,0.40131578947368424
AL356020.1,204.0,429.0,0.3222748815165877
AL356022.1,148.0,267.0,0.3566265060240964
AL356055.1,26.0,29.0,0.4727272727272727
AL356056.1,241.0,426.0,0.3613193403298351
AL356056.2,1159.0,2383.0,0.3272162619988707
AL356056.3,36.0,66.0,0.35294117647058826
AL356094.2,12.0,11.0,0.5217391304347826
AL356108.1,4182.0,7259.0,0.3655274888558692
AL356113.1,26.0,81.0,0.24299065420560748
AL356123.1,2.0,0.0,1.0
AL356123.2,2.0,0.0,1.0
AL356124.1,3484.0,6536.0,0.34770459081836325
AL356124.2,191.0,271.0,0.4134199134199134
AL356130.2,3.0,0.0,1.0
AL356133.2,23.0,32.0,0.41818181818181815
AL356134.1,34.0,68.0,0.3333333333333333
AL356157.1,36.0,143.0,0.2011173184357542
AL356157.3,2.0,0.0,1.0
AL356215.1,13.0,13.0,0.5
AL356218.1,13.0,20.0,0.3939393939393939
AL356218.2,5.0,3.0,0.625
AL356234.2,272.0,487.0,0.3583662714097497
AL356234.3,1.0,0.0,1.0
AL356258.1,243.0,686.0,0.26157158234660927
AL356259.1,36.0,59.0,0.37894736842105264
AL356270.1,668.0,1739.0,0.2775238886580806
AL356272.1,595.0,540.0,0.5242290748898678
AL356275.1,69.0,131.0,0.345
AL356276.1,15.0,7.0,0.6818181818181818
AL356277.3,420.0,741.0,0.36175710594315247
AL356289.1,49.0,95.0,0.3402777777777778
AL356289.2,1.0,0.0,1.0
AL356295.1,108.0,97.0,0.526829268292683
AL356299.2,15.0,15.0,0.5
AL356309.1,6.0,0.0,1.0
AL356309.2,1.0,0.0,1.0
AL356310.1,23.0,23.0,0.5
AL356311.1,6.0,0.0,1.0
AL356313.1,3.0,0.0,1.0
AL356317.2,3.0,9.0,0.25
AL356356.1,2108.0,8103.0,0.2064440309470179
AL356361.2,2.0,5.0,0.2857142857142857
AL356364.1,5.0,4.0,0.5555555555555556
AL356379.2,12.0,19.0,0.3870967741935484
AL356387.1,13.0,9.0,0.5909090909090909
AL356413.1,29.0,12.0,0.7073170731707317
AL356414.1,4.0,0.0,1.0
AL356417.1,38.0,34.0,0.5277777777777778
AL356417.2,14.0,17.0,0.45161290322580644
AL356417.3,189.0,291.0,0.39375
AL356419.1,6.0,15.0,0.2857142857142857
AL356421.2,8.0,0.0,1.0
AL356433.1,75.0,174.0,0.30120481927710846
AL356441.1,82.0,161.0,0.3374485596707819
AL356475.1,1.0,0.0,1.0
AL356476.1,107.0,183.0,0.3689655172413793
AL356479.1,228.0,319.0,0.41681901279707495
AL356481.1,553.0,1269.0,0.3035126234906696
AL356481.2,9.0,17.0,0.34615384615384615
AL356481.3,38.0,128.0,0.2289156626506024
AL356488.2,560.0,809.0,0.40905770635500366
AL356488.3,366.0,819.0,0.30886075949367087
AL356489.2,12.0,3.0,0.8
AL356489.3,27.0,37.0,0.421875
AL356489.4,2.0,4.0,0.3333333333333333
AL356495.1,3.0,0.0,1.0
AL356512.1,104.0,210.0,0.33121019108280253
AL356515.1,3088.0,6315.0,0.32840582792725725
AL356580.1,113.0,248.0,0.31301939058171746
AL356599.1,4876.0,11255.0,0.30227512243506294
AL356608.1,6.0,21.0,0.2222222222222222
AL356608.3,19.0,45.0,0.296875
AL356652.1,7.0,23.0,0.23333333333333334
AL356737.2,20.0,15.0,0.5714285714285714
AL356740.1,6.0,3.0,0.6666666666666666
AL356747.1,65.0,145.0,0.30952380952380953
AL356752.1,6.0,25.0,0.1935483870967742
AL356753.1,1.0,0.0,1.0
AL356756.1,30.0,82.0,0.26785714285714285
AL356776.2,11.0,19.0,0.36666666666666664
AL356804.1,988.0,2141.0,0.315755832534356
AL356805.1,839.0,2764.0,0.23286150430197058
AL356807.1,30.0,42.0,0.4166666666666667
AL356859.1,4.0,3.0,0.5714285714285714
AL356952.1,4.0,0.0,1.0
AL356961.1,1.0,0.0,1.0
AL356966.1,21.0,60.0,0.25925925925925924
AL357033.1,18.0,18.0,0.5
AL357033.2,3.0,0.0,1.0
AL357033.3,7.0,11.0,0.3888888888888889
AL357033.4,54.0,87.0,0.3829787234042553
AL357052.1,129.0,155.0,0.45422535211267606
AL357054.2,538.0,1552.0,0.2574162679425837
AL357054.3,250.0,862.0,0.22482014388489208
AL357054.4,65.0,90.0,0.41935483870967744
AL357054.5,20.0,23.0,0.46511627906976744
AL357055.3,1985.0,6082.0,0.24606421222263541
AL357060.1,8093.0,18499.0,0.30433965102286403
AL357075.3,2.0,5.0,0.2857142857142857
AL357075.4,7.0,19.0,0.2692307692307692
AL357078.1,24.0,19.0,0.5581395348837209
AL357078.2,2.0,6.0,0.25
AL357078.3,21.0,34.0,0.38181818181818183
AL357079.1,142.0,354.0,0.2862903225806452
AL357093.1,1.0,5.0,0.16666666666666666
AL357093.2,447.0,1502.0,0.2293483837865572
AL357127.1,5.0,0.0,1.0
AL357139.2,1.0,3.0,0.25
AL357140.1,6.0,7.0,0.46153846153846156
AL357140.2,6.0,6.0,0.5
AL357140.4,14.0,30.0,0.3181818181818182
AL357141.1,42.0,70.0,0.375
AL357146.1,318.0,671.0,0.32153690596562184
AL357153.1,39.0,69.0,0.3611111111111111
AL357153.2,11406.0,25185.0,0.31171599573665654
AL357153.3,40.0,51.0,0.43956043956043955
AL357172.1,72.0,90.0,0.4444444444444444
AL357314.1,25.0,38.0,0.3968253968253968
AL357315.1,3.0,8.0,0.2727272727272727
AL357375.1,68.0,138.0,0.3300970873786408
AL357497.1,42.0,56.0,0.42857142857142855
AL357500.1,60.0,169.0,0.26200873362445415
AL357507.1,1271.0,2943.0,0.30161366872330325
AL357509.1,39.0,49.0,0.4431818181818182
AL357513.1,3.0,0.0,1.0
AL357514.1,1.0,3.0,0.25
AL357518.1,6.0,16.0,0.2727272727272727
AL357522.1,1360.0,547.0,0.713162034609334
AL357552.2,2.0,13.0,0.13333333333333333
AL357556.4,31.0,62.0,0.3333333333333333
AL357558.2,2.0,0.0,1.0
AL357558.3,1.0,0.0,1.0
AL357568.1,37.0,227.0,0.14015151515151514
AL357568.2,85.0,190.0,0.3090909090909091
AL357614.1,2.0,0.0,1.0
AL357673.1,70.0,109.0,0.39106145251396646
AL357673.2,1.0,0.0,1.0
AL357793.1,1352.0,1082.0,0.5554642563681184
AL357793.2,18.0,33.0,0.35294117647058826
AL357832.1,10.0,8.0,0.5555555555555556
AL357833.1,1111.0,4618.0,0.19392564147320648
AL357833.2,189.0,909.0,0.1721311475409836
AL357835.1,0.0,3.0,0.0
AL357873.1,59.0,123.0,0.3241758241758242
AL357874.1,17.0,15.0,0.53125
AL357874.2,1.0,0.0,1.0
AL357936.1,1.0,0.0,1.0
AL357972.1,5.0,0.0,1.0
AL357992.1,114.0,349.0,0.24622030237580994
AL358053.1,2.0,0.0,1.0
AL358072.1,584.0,742.0,0.44042232277526394
AL358074.1,2.0,4.0,0.3333333333333333
AL358075.1,11.0,31.0,0.2619047619047619
AL358075.2,27.0,42.0,0.391304347826087
AL358075.4,112.0,212.0,0.345679012345679
AL358113.1,141.0,354.0,0.28484848484848485
AL358115.1,162.0,503.0,0.24360902255639097
AL358134.1,37.0,36.0,0.5068493150684932
AL358154.1,15.0,34.0,0.30612244897959184
AL358176.4,13.0,21.0,0.38235294117647056
AL358177.1,1.0,0.0,1.0
AL358215.1,3.0,0.0,1.0
AL358215.2,1.0,0.0,1.0
AL358216.1,16.0,89.0,0.1523809523809524
AL358232.2,389.0,704.0,0.3559011893870082
AL358234.1,2617.0,7186.0,0.26695909415485053
AL358292.1,48.0,102.0,0.32
AL358332.1,229.0,518.0,0.30655957161981257
AL358333.1,8.0,16.0,0.3333333333333333
AL358333.2,15.0,27.0,0.35714285714285715
AL358333.3,7.0,13.0,0.35
AL358334.1,102.0,207.0,0.3300970873786408
AL358334.2,27.0,27.0,0.5
AL358334.3,24.0,106.0,0.18461538461538463
AL358334.4,7.0,5.0,0.5833333333333334
AL358335.2,388.0,1095.0,0.26163182737693863
AL358394.1,647.0,1147.0,0.36064659977703456
AL358452.1,12.0,7.0,0.631578947368421
AL358472.2,175.0,238.0,0.423728813559322
AL358472.3,182.0,305.0,0.3737166324435318
AL358472.4,255.0,603.0,0.2972027972027972
AL358472.5,287.0,1470.0,0.16334661354581673
AL358473.1,18.0,20.0,0.47368421052631576
AL358473.2,5.0,0.0,1.0
AL358612.1,14.0,39.0,0.2641509433962264
AL358613.1,3.0,0.0,1.0
AL358613.2,3.0,0.0,1.0
AL358777.1,72.0,100.0,0.4186046511627907
AL358779.1,6.0,14.0,0.3
AL358780.1,8.0,14.0,0.36363636363636365
AL358781.1,198.0,679.0,0.22576966932725198
AL358781.2,89.0,373.0,0.19264069264069264
AL358787.1,6.0,0.0,1.0
AL358790.1,219.0,405.0,0.35096153846153844
AL358852.1,165.0,252.0,0.39568345323741005
AL358876.2,5.0,4.0,0.5555555555555556
AL358933.1,15.0,12.0,0.5555555555555556
AL358937.1,356.0,982.0,0.26606875934230195
AL358944.1,58.0,61.0,0.48739495798319327
AL358972.1,1.0,0.0,1.0
AL358975.1,32.0,35.0,0.47761194029850745
AL359076.1,636.0,1956.0,0.24537037037037038
AL359081.1,21.0,16.0,0.5675675675675675
AL359091.1,75.0,0.0,1.0
AL359091.4,146.0,271.0,0.3501199040767386
AL359091.5,35.0,68.0,0.33980582524271846
AL359094.1,690.0,3230.0,0.1760204081632653
AL359095.1,22.0,57.0,0.27848101265822783
AL359182.1,26.0,81.0,0.24299065420560748
AL359182.2,5.0,0.0,1.0
AL359195.1,1.0,0.0,1.0
AL359198.1,17.0,38.0,0.3090909090909091
AL359208.1,36.0,27.0,0.5714285714285714
AL359220.1,10660.0,25831.0,0.2921268257926612
AL359232.1,2019.0,3802.0,0.3468476206837313
AL359233.1,10.0,10.0,0.5
AL359237.1,185.0,379.0,0.3280141843971631
AL359258.1,60.0,93.0,0.39215686274509803
AL359258.2,121.0,153.0,0.4416058394160584
AL359259.1,1.0,0.0,1.0
AL359265.3,548.0,1045.0,0.34400502197112365
AL359313.1,106.0,199.0,0.3475409836065574
AL359317.1,144.0,303.0,0.3221476510067114
AL359317.2,605.0,1269.0,0.32283884738527213
AL359378.1,17.0,32.0,0.3469387755102041
AL359382.1,14.0,24.0,0.3684210526315789
AL359397.1,5.0,6.0,0.45454545454545453
AL359397.2,396.0,612.0,0.39285714285714285
AL359399.1,4.0,6.0,0.4
AL359436.1,31.0,35.0,0.4696969696969697
AL359502.1,8.0,6.0,0.5714285714285714
AL359502.2,2.0,0.0,1.0
AL359504.2,365.0,550.0,0.3989071038251366
AL359508.1,2.0,3.0,0.4
AL359511.3,1.0,0.0,1.0
AL359513.1,124.0,194.0,0.389937106918239
AL359532.1,7.0,18.0,0.28
AL359538.3,1.0,3.0,0.25
AL359541.1,12.0,7.0,0.631578947368421
AL359546.1,179.0,352.0,0.3370998116760829
AL359551.1,119.0,211.0,0.3606060606060606
AL359552.1,4.0,12.0,0.25
AL359555.1,149.0,183.0,0.44879518072289154
AL359555.2,1.0,3.0,0.25
AL359555.3,29.0,56.0,0.3411764705882353
AL359555.4,10.0,12.0,0.45454545454545453
AL359632.1,8.0,9.0,0.47058823529411764
AL359633.2,20.0,12.0,0.625
AL359636.1,375.0,1034.0,0.26614620298083747
AL359636.2,177.0,442.0,0.2859450726978998
AL359636.3,35.0,99.0,0.26119402985074625
AL359643.2,255.0,789.0,0.2442528735632184
AL359643.3,203.0,363.0,0.3586572438162544
AL359644.1,3849.0,8327.0,0.3161136662286465
AL359649.1,9.0,9.0,0.5
AL359682.1,38.0,155.0,0.19689119170984457
AL359693.1,12.0,9.0,0.5714285714285714
AL359697.1,27.0,36.0,0.42857142857142855
AL359704.3,8.0,47.0,0.14545454545454545
AL359706.1,3059.0,7382.0,0.2929795996552054
AL359710.1,4083.0,8678.0,0.31995925084241045
AL359711.2,110.0,172.0,0.3900709219858156
AL359715.1,1397.0,3077.0,0.31224854716137684
AL359715.2,222.0,425.0,0.34312210200927357
AL359715.3,317.0,482.0,0.3967459324155194
AL359732.1,4.0,13.0,0.23529411764705882
AL359736.1,6.0,14.0,0.3
AL359745.1,7.0,3.0,0.7
AL359762.1,49.0,48.0,0.5051546391752577
AL359762.2,3.0,4.0,0.42857142857142855
AL359764.1,3.0,0.0,1.0
AL359764.2,10.0,9.0,0.5263157894736842
AL359764.3,9.0,13.0,0.4090909090909091
AL359771.1,7.0,32.0,0.1794871794871795
AL359813.1,73.0,68.0,0.5177304964539007
AL359813.2,3.0,0.0,1.0
AL359815.1,5.0,23.0,0.17857142857142858
AL359834.1,49.0,45.0,0.5212765957446809
AL359844.1,2.0,0.0,1.0
AL359851.1,583.0,1298.0,0.30994152046783624
AL359852.2,5.0,6.0,0.45454545454545453
AL359853.1,2.0,4.0,0.3333333333333333
AL359853.2,170.0,207.0,0.4509283819628647
AL359853.3,30.0,43.0,0.410958904109589
AL359878.1,215.0,405.0,0.3467741935483871
AL359878.2,573.0,1140.0,0.3345008756567426
AL359880.1,15.0,21.0,0.4166666666666667
AL359881.1,14.0,11.0,0.56
AL359881.2,7.0,7.0,0.5
AL359881.3,7.0,0.0,1.0
AL359894.1,3.0,3.0,0.5
AL359915.1,195.0,453.0,0.30092592592592593
AL359915.2,14450.0,32579.0,0.3072572242658785
AL359916.1,4.0,0.0,1.0
AL359918.2,5.0,3.0,0.625
AL359921.1,946.0,2689.0,0.26024759284731774
AL359921.2,113.0,230.0,0.3294460641399417
AL359922.1,645.0,1443.0,0.3089080459770115
AL359922.2,74.0,288.0,0.20441988950276244
AL359924.1,57.0,116.0,0.32947976878612717
AL359962.2,7.0,32.0,0.1794871794871795
AL359962.3,4.0,4.0,0.5
AL359979.1,43.0,110.0,0.28104575163398693
AL359979.2,1.0,0.0,1.0
AL359987.1,80.0,60.0,0.5714285714285714
AL360004.1,3.0,0.0,1.0
AL360006.1,0.0,5.0,0.0
AL360007.1,1137.0,2485.0,0.3139149641082275
AL360012.1,228.0,136.0,0.6263736263736264
AL360013.2,1.0,3.0,0.25
AL360013.4,2.0,0.0,1.0
AL360014.1,68.0,127.0,0.3487179487179487
AL360015.1,213.0,344.0,0.38240574506283664
AL360020.1,28.0,40.0,0.4117647058823529
AL360089.1,3.0,5.0,0.375
AL360091.1,2.0,6.0,0.25
AL360091.2,5.0,10.0,0.3333333333333333
AL360091.3,3016.0,7111.0,0.29781771501925547
AL360093.1,35.0,152.0,0.18716577540106952
AL360169.1,1.0,0.0,1.0
AL360169.2,16.0,45.0,0.26229508196721313
AL360169.3,4.0,24.0,0.14285714285714285
AL360175.1,14.0,32.0,0.30434782608695654
AL360178.1,44.0,106.0,0.29333333333333333
AL360178.2,6.0,8.0,0.42857142857142855
AL360181.1,77.0,271.0,0.22126436781609196
AL360181.2,17.0,49.0,0.25757575757575757
AL360181.3,37.0,112.0,0.2483221476510067
AL360182.2,5.0,4.0,0.5555555555555556
AL360219.1,22.0,15.0,0.5945945945945946
AL360227.1,463.0,845.0,0.35397553516819574
AL360267.2,6.0,0.0,1.0
AL360268.1,34.0,96.0,0.26153846153846155
AL360268.2,48.0,82.0,0.36923076923076925
AL360270.1,324.0,716.0,0.31153846153846154
AL360270.2,123.0,243.0,0.3360655737704918
AL360270.3,42.0,74.0,0.3620689655172414
AL360294.1,1.0,0.0,1.0
AL360295.1,2.0,0.0,1.0
AL365181.1,17.0,33.0,0.34
AL365181.2,29.0,39.0,0.4264705882352941
AL365181.3,33.0,61.0,0.35106382978723405
AL365181.4,17.0,25.0,0.40476190476190477
AL365184.1,13.0,13.0,0.5
AL365194.1,1.0,0.0,1.0
AL365199.1,2.0,0.0,1.0
AL365203.2,369.0,520.0,0.4150731158605174
AL365204.1,7.0,0.0,1.0
AL365204.2,1.0,0.0,1.0
AL365205.1,105.0,213.0,0.330188679245283
AL365205.3,3.0,3.0,0.5
AL365214.2,145.0,782.0,0.15641855447680691
AL365214.3,468.0,856.0,0.35347432024169184
AL365214.4,4.0,0.0,1.0
AL365226.1,181.0,298.0,0.3778705636743215
AL365226.2,1343.0,2491.0,0.3502869066249348
AL365232.1,82.0,141.0,0.36771300448430494
AL365255.1,98.0,170.0,0.3656716417910448
AL365256.1,32.0,59.0,0.3516483516483517
AL365258.1,218.0,426.0,0.3385093167701863
AL365259.1,407.0,600.0,0.4041708043694141
AL365271.1,5.0,22.0,0.18518518518518517
AL365272.1,24.0,25.0,0.4897959183673469
AL365273.1,5.0,12.0,0.29411764705882354
AL365273.2,16107.0,36811.0,0.3043765826372879
AL365275.1,6808.0,21375.0,0.2415640634425008
AL365277.1,145.0,514.0,0.22003034901365706
AL365295.1,9321.0,21527.0,0.30215897302904565
AL365295.2,80.0,165.0,0.32653061224489793
AL365318.1,57.0,262.0,0.1786833855799373
AL365330.1,10.0,10.0,0.5
AL365356.1,2673.0,7450.0,0.26405215845105207
AL365356.3,3.0,0.0,1.0
AL365356.4,5.0,0.0,1.0
AL365356.5,10.0,0.0,1.0
AL365361.1,29.0,29.0,0.5
AL365394.1,59.0,122.0,0.3259668508287293
AL365434.1,4.0,4.0,0.5
AL365434.2,13.0,10.0,0.5652173913043478
AL365436.2,15.0,43.0,0.25862068965517243
AL365440.2,5.0,8.0,0.38461538461538464
AL365500.1,9.0,7.0,0.5625
AL389885.1,156.0,463.0,0.2520193861066236
AL390036.1,726.0,1274.0,0.363
AL390037.1,54.0,93.0,0.3673469387755102
AL390038.1,78.0,164.0,0.32231404958677684
AL390061.1,32.0,63.0,0.3368421052631579
AL390066.1,240.0,395.0,0.3779527559055118
AL390066.2,4.0,17.0,0.19047619047619047
AL390067.1,15.0,18.0,0.45454545454545453
AL390115.1,1.0,0.0,1.0
AL390195.1,38.0,84.0,0.3114754098360656
AL390195.2,21.0,42.0,0.3333333333333333
AL390198.1,136.0,256.0,0.3469387755102041
AL390208.1,109.0,207.0,0.3449367088607595
AL390236.1,1.0,0.0,1.0
AL390242.1,32.0,60.0,0.34782608695652173
AL390254.1,3.0,0.0,1.0
AL390294.1,27.0,47.0,0.36486486486486486
AL390718.1,11.0,12.0,0.4782608695652174
AL390719.2,200.0,310.0,0.39215686274509803
AL390719.3,19.0,59.0,0.24358974358974358
AL390728.5,264.0,522.0,0.33587786259541985
AL390728.6,7287.0,8502.0,0.4615238457153715
AL390729.1,5762.0,13744.0,0.2953962883215421
AL390730.1,1.0,0.0,1.0
AL390755.1,43.0,30.0,0.589041095890411
AL390755.3,2.0,9.0,0.18181818181818182
AL390760.1,7.0,35.0,0.16666666666666666
AL390763.1,24.0,42.0,0.36363636363636365
AL390763.2,202.0,279.0,0.41995841995842
AL390774.2,2115.0,7601.0,0.21768217373404694
AL390778.1,14.0,35.0,0.2857142857142857
AL390778.2,5.0,0.0,1.0
AL390783.1,57.0,141.0,0.2878787878787879
AL390786.1,5.0,10.0,0.3333333333333333
AL390791.1,21.0,20.0,0.5121951219512195
AL390800.1,334.0,406.0,0.45135135135135135
AL390816.1,5.0,16.0,0.23809523809523808
AL390816.2,99.0,225.0,0.3055555555555556
AL390835.1,152.0,297.0,0.33853006681514475
AL390838.1,74.0,102.0,0.42045454545454547
AL390839.1,2.0,0.0,1.0
AL390839.2,11.0,5.0,0.6875
AL390856.1,1.0,0.0,1.0
AL390860.1,495.0,912.0,0.35181236673773986
AL390862.1,1.0,0.0,1.0
AL390866.1,35.0,80.0,0.30434782608695654
AL390955.2,24.0,49.0,0.3287671232876712
AL390957.1,9744.0,23324.0,0.29466553767993225
AL390961.1,2.0,0.0,1.0
AL390961.2,21.0,35.0,0.375
AL390962.1,58.0,109.0,0.3473053892215569
AL390964.1,34.0,56.0,0.37777777777777777
AL391001.1,27.0,71.0,0.2755102040816326
AL391056.1,46.0,86.0,0.3484848484848485
AL391056.2,4.0,8.0,0.3333333333333333
AL391069.1,9.0,11.0,0.45
AL391069.2,176.0,194.0,0.4756756756756757
AL391069.3,34.0,31.0,0.5230769230769231
AL391069.4,6.0,8.0,0.42857142857142855
AL391095.1,299.0,548.0,0.3530106257378985
AL391095.2,136.0,489.0,0.2176
AL391095.3,12.0,7.0,0.631578947368421
AL391097.1,120.0,397.0,0.23210831721470018
AL391097.2,80.0,218.0,0.2684563758389262
AL391097.3,4.0,8.0,0.3333333333333333
AL391117.1,850.0,1358.0,0.384963768115942
AL391121.1,224.0,389.0,0.36541598694942906
AL391152.1,873.0,2225.0,0.28179470626210457
AL391244.2,57.0,86.0,0.3986013986013986
AL391244.3,478.0,812.0,0.3705426356589147
AL391261.2,108.0,162.0,0.4
AL391261.4,3.0,0.0,1.0
AL391262.1,18.0,25.0,0.4186046511627907
AL391294.1,6.0,13.0,0.3157894736842105
AL391335.1,98.0,312.0,0.23902439024390243
AL391361.2,2957.0,7123.0,0.2933531746031746
AL391361.3,11.0,18.0,0.3793103448275862
AL391415.1,3.0,0.0,1.0
AL391421.1,65.0,146.0,0.3080568720379147
AL391422.2,58.0,277.0,0.17313432835820897
AL391422.3,1838.0,3002.0,0.3797520661157025
AL391422.4,614.0,1237.0,0.3317125877903836
AL391425.1,4.0,3.0,0.5714285714285714
AL391427.1,28.0,47.0,0.37333333333333335
AL391497.1,3.0,6.0,0.3333333333333333
AL391538.1,14.0,14.0,0.5
AL391557.1,3.0,5.0,0.375
AL391560.1,2.0,3.0,0.4
AL391560.2,6.0,0.0,1.0
AL391597.1,35.0,55.0,0.3888888888888889
AL391645.1,14.0,4.0,0.7777777777777778
AL391650.1,19.0,25.0,0.4318181818181818
AL391650.2,303.0,655.0,0.3162839248434238
AL391684.1,1004.0,1789.0,0.3594701038310061
AL391704.1,149.0,302.0,0.3303769401330377
AL391704.2,1970.0,5132.0,0.27738665164742327
AL391730.2,2.0,5.0,0.2857142857142857
AL391807.1,266.0,187.0,0.58719646799117
AL391811.1,42.0,36.0,0.5384615384615384
AL391832.1,4.0,4.0,0.5
AL391832.2,269.0,343.0,0.4395424836601307
AL391832.3,12.0,19.0,0.3870967741935484
AL391832.4,30.0,52.0,0.36585365853658536
AL391834.1,36.0,40.0,0.47368421052631576
AL391834.2,615.0,805.0,0.43309859154929575
AL391834.3,86.0,189.0,0.31272727272727274
AL391839.1,1076.0,2660.0,0.2880085653104925
AL391839.2,8.0,9.0,0.47058823529411764
AL391839.3,31.0,20.0,0.6078431372549019
AL391840.1,166.0,327.0,0.3367139959432049
AL391840.3,215.0,469.0,0.31432748538011696
AL391844.1,1.0,0.0,1.0
AL391845.1,11.0,18.0,0.3793103448275862
AL391845.2,2.0,0.0,1.0
AL391863.1,266.0,1190.0,0.18269230769230768
AL391863.2,23.0,69.0,0.25
AL391869.1,13.0,3.0,0.8125
AL391883.1,5.0,5.0,0.5
AL391987.2,120.0,247.0,0.32697547683923706
AL391987.3,89.0,377.0,0.19098712446351931
AL391987.4,6.0,13.0,0.3157894736842105
AL391988.1,86.0,131.0,0.39631336405529954
AL392023.1,11.0,12.0,0.4782608695652174
AL392023.2,252.0,382.0,0.39747634069400634
AL392046.1,368.0,737.0,0.3330316742081448
AL392046.2,179.0,443.0,0.2877813504823151
AL392048.1,19.0,25.0,0.4318181818181818
AL392086.1,738.0,823.0,0.4727738629083921
AL392086.3,175.0,626.0,0.2184769038701623
AL392089.1,6.0,20.0,0.23076923076923078
AL392172.1,974.0,1042.0,0.48313492063492064
AL392172.2,55.0,47.0,0.5392156862745098
AL392183.1,6.0,13.0,0.3157894736842105
AL392185.1,6.0,12.0,0.3333333333333333
AL441883.1,168.0,247.0,0.40481927710843374
AL441943.1,3.0,0.0,1.0
AL441943.2,6.0,3.0,0.6666666666666666
AL441943.3,6.0,0.0,1.0
AL441992.1,659.0,792.0,0.45416953824948314
AL442003.1,34.0,85.0,0.2857142857142857
AL442067.1,14.0,13.0,0.5185185185185185
AL442067.2,16.0,10.0,0.6153846153846154
AL442067.3,108.0,169.0,0.3898916967509025
AL442071.1,632.0,2328.0,0.21351351351351353
AL442071.2,55.0,144.0,0.27638190954773867
AL442125.1,133.0,261.0,0.33756345177664976
